DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2022-11-28,EQ,605.6,610.9,602.35,607.4,608,608.6,606.01,622.7,425,7934274,4808229149.85,121851,SBIN
2022-11-25,EQ,610.55,613.7,606.25,609.35,607.2,607.4,609.3,622.7,425,9994513,6089640965.5,136359,SBIN
2022-11-24,EQ,609.75,611.3,605.8,607.65,609.6,609.35,608.75,622.7,425,8960032,5454395604.45,128229,SBIN
2022-11-23,EQ,601.55,609.6,601,599.1,607.1,607.65,606.5,622.7,425,12435924,7542386457.5,171897,SBIN
2022-11-22,EQ,598.15,600.7,596.15,598.1,599,599.1,598.56,622.7,425,8048595,4817532263.45,126028,SBIN
2022-11-21,EQ,602.1,602.1,595.35,602.7,598,598.1,598.39,622.7,425,7412419,4435509514.55,135865,SBIN
2022-11-18,EQ,601,605.75,597.15,599.05,602.05,602.7,601.12,622.7,425,12933675,7774746404.45,155935,SBIN
2022-11-17,EQ,599.1,602.75,596.15,599.75,598.45,599.05,599.41,622.7,425,8167131,4895433201.45,114824,SBIN
2022-11-16,EQ,599.95,603.5,596,600.85,599,599.75,600.52,622.7,425,11555749,6939489693.9,168811,SBIN
2022-11-15,EQ,594.3,602.1,592.65,592.55,601.5,600.85,597.7,622.7,425,10286417,6148169628.95,153811,SBIN
2022-11-14,EQ,603.95,603.95,591.65,601.3,592.5,592.55,596.08,622.7,425,12957268,7723573323.3,227415,SBIN
2022-11-11,EQ,617.25,619.55,598.5,605.75,600,601.3,605.28,622.7,425,15525267,9397103693.35,220631,SBIN
2022-11-10,EQ,613.1,615.1,602.2,615.55,605.05,605.75,607.23,622.7,425,11618405,7055030835.7,232699,SBIN
2022-11-09,EQ,621,621,610.55,614.15,614.6,615.55,615.08,622.7,425,18939854,11649523009.9,302328,SBIN
2022-11-07,EQ,613,622.7,607.7,593.95,613.8,614.15,615.56,622.7,425,44265903,27248449289.6,470162,SBIN
2022-11-04,EQ,586,596.95,580.4,584.9,595.7,593.95,587.64,596.95,425,25759031,15137053924.2,302456,SBIN
2022-11-03,EQ,569,587.95,568,573.85,584.15,584.9,581.58,587.95,425,17557998,10211388603.8,244825,SBIN
2022-11-02,EQ,575.9,578.95,569.9,576.9,573,573.85,574.79,586.2,425,10241440,5886694998.95,142730,SBIN
2022-11-01,EQ,576.35,585.75,574.6,573.8,576,576.9,579.85,586.2,425,12069579,6998554295.3,163499,SBIN
2022-10-31,EQ,574.95,577.45,568.4,570.75,573.5,573.8,572.79,586.2,425,9894639,5667560387.8,139535,SBIN
2022-10-28,EQ,579.95,582.65,567,579.65,571.8,570.75,572.65,586.2,425,10043644,5751515569.95,144061,SBIN
2022-10-27,EQ,583.95,585,577.6,578.55,579.1,579.65,580.71,586.2,425,13613533,7905525313.35,209377,SBIN
2022-10-25,EQ,572.5,586.2,568,570.5,577,578.55,578.28,586.2,425,19899324,11507427412.85,215376,SBIN
2022-10-24,EQ,567,572.5,565.9,560.85,572.15,570.5,569.46,578.5,425,3692065,2102464996.35,63147,SBIN
2022-10-21,EQ,557.25,565.8,557.25,555.4,561.65,560.85,562.7,578.5,425,11767639,6621648120.8,198859,SBIN
2022-10-20,EQ,552,556.8,545.3,553.4,555.5,555.4,551.98,578.5,425,11225588,6196328573.95,134915,SBIN
2022-10-19,EQ,563,563.45,551.55,562.45,553.75,553.4,555.4,578.5,425,9540583,5298845388.7,137573,SBIN
2022-10-18,EQ,547.1,563.5,546.75,543.65,562.4,562.45,558.19,578.5,425,20440781,11409791394.1,245391,SBIN
2022-10-17,EQ,526.4,544.7,524.2,527.2,543.2,543.65,538.7,578.5,425,13485349,7264515862.55,208408,SBIN
2022-10-14,EQ,530.2,534.85,526,521.45,527.8,527.2,530.03,578.5,425,8545479,4529375083.5,144578,SBIN
2022-10-13,EQ,533,533.8,520.2,533.8,521.9,521.45,525.44,578.5,425,12972765,6816438201.85,166849,SBIN
2022-10-12,EQ,530,535,526,527.4,535,533.8,530.03,578.5,425,8522604,4517236010,121592,SBIN
2022-10-11,EQ,530.75,533.7,525.5,530.75,527,527.4,529.35,578.5,425,10825440,5730463472.65,159970,SBIN
2022-10-10,EQ,525.7,533.9,522.2,530.2,531.4,530.75,528.13,578.5,425,9649292,5096052558.9,191653,SBIN
2022-10-07,EQ,535.5,535.6,526.55,537.3,531,530.2,529.64,578.5,425,11065307,5860624159.5,185698,SBIN
2022-10-06,EQ,534.6,541.8,534.6,532.7,537.35,537.3,538.44,578.5,425,9507322,5119102137.6,183101,SBIN
2022-10-04,EQ,533,535.8,527.8,519.75,532.95,532.7,532.39,578.5,425,8745887,4656244525.45,128142,SBIN
2022-10-03,EQ,527.6,531.65,518.5,530.6,518.95,519.75,525.01,578.5,425,9351162,4909456239.05,141130,SBIN
2022-09-30,EQ,524,536.9,516.15,521.75,531.55,530.6,528.17,578.5,425,17466950,9225477677.2,199404,SBIN
2022-09-29,EQ,529,535.7,519.55,524.85,524,521.75,525.18,578.5,425,17310168,9090986645.6,215284,SBIN
2022-09-28,EQ,532.9,539.8,520.35,536.5,523.5,524.85,532.17,578.5,425,12233485,6510284800.4,183919,SBIN
2022-09-27,EQ,544.55,550.9,533.2,543.3,538,536.5,542.4,578.5,425,11066799,6002626270.3,154979,SBIN
2022-09-26,EQ,545.8,549,533,550.6,545.3,543.3,541.37,578.5,425,16158750,8747941723.25,274214,SBIN
2022-09-23,EQ,564.8,568,549.5,567.3,550.9,550.6,555.53,578.5,425,12563239,6979215908.2,282839,SBIN
2022-09-22,EQ,566.75,574,562,569.7,567.5,567.3,567.39,578.5,425,11869435,6734594427.3,181550,SBIN
2022-09-21,EQ,575,577.3,565.4,574.05,569,569.7,570.45,578.5,425,9392526,5357998661.95,174676,SBIN
2022-09-20,EQ,577.95,577.95,572.85,572.25,573.6,574.05,575.5,578.5,425,8484017,4882536374.35,176912,SBIN
2022-09-19,EQ,560.7,574.4,559.55,561.8,572.5,572.25,569.54,578.5,425,11194003,6375398054.4,163866,SBIN
2022-09-16,EQ,569.1,574,560.3,572.15,562.5,561.8,564.61,578.5,425,14739280,8321982741.65,231709,SBIN
2022-09-15,EQ,572.55,578.5,567.9,571.75,571.5,572.15,573.5,578.5,425,12749947,7312060768.8,224387,SBIN
2022-09-14,EQ,550,574.85,549.25,558,572.3,571.75,567.79,574.85,425,21632641,12282852152.3,301335,SBIN
2022-09-13,EQ,560,560,553.75,554.9,557.1,558,557.73,560,425,16707275,9318085634.25,148044,SBIN
2022-09-12,EQ,554.9,558.6,551.25,553.35,554.95,554.9,555.63,558.6,425,9677415,5377080074.6,127479,SBIN
