DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2021-12-09,EQ,3152.4,3183.05,3111,3108.5,3177,3178.7,3154.95,3505,2260,1287243,4061181886.1,81244,ASIANPAINT
2021-12-08,EQ,3031.9,3123,3031,3030.35,3110,3108.5,3078.23,3505,2260,1171484,3606099724.6,113919,ASIANPAINT
2021-12-07,EQ,3040,3069,3016.45,3038.3,3031.9,3030.35,3031.22,3505,2260,2056459,6233579440.65,108821,ASIANPAINT
2021-12-06,EQ,3115,3115,3028.25,3110.45,3038.55,3038.3,3056.94,3505,2260,1107363,3385138976.1,131088,ASIANPAINT
2021-12-03,EQ,3185,3187.45,3106,3180.6,3115,3110.45,3140.95,3505,2206.2,1216263,3820224962.15,100441,ASIANPAINT
2021-12-02,EQ,3160,3194,3152.25,3138.15,3175.55,3180.6,3171.73,3505,2206.2,939320,2979272291.5,92854,ASIANPAINT
2021-12-01,EQ,3155.9,3199.75,3124.1,3143.65,3136.95,3138.15,3159.89,3505,2206.2,1741820,5503967714.9,111539,ASIANPAINT
2021-11-30,EQ,3116.15,3189,3116.15,3144.3,3144.75,3143.65,3155.91,3505,2206.2,2340489,7386376690.5,134876,ASIANPAINT
2021-11-29,EQ,3131,3178.9,3071.9,3143.1,3138,3144.3,3133.72,3505,2206.2,876651,2747176827.35,82466,ASIANPAINT
2021-11-26,EQ,3101,3167.35,3091,3144.25,3138,3143.1,3134.09,3505,2117.15,1029110,3225319766.25,89084,ASIANPAINT
2021-11-25,EQ,3156.5,3173.35,3113,3157,3141.85,3144.25,3136.88,3505,2117.15,728825,2286237710.55,58921,ASIANPAINT
2021-11-24,EQ,3186.05,3208.9,3150,3185.55,3150,3157,3181.1,3505,2117.15,1056213,3359919163.8,81824,ASIANPAINT
2021-11-23,EQ,3261.25,3288.3,3171.55,3261.25,3176.5,3185.55,3216.71,3505,2117.15,1482618,4769155731.4,115581,ASIANPAINT
2021-11-22,EQ,3241,3308.35,3215.05,3226.85,3263.35,3261.25,3273.82,3505,2117.15,2146970,7028802293.25,169077,ASIANPAINT
2021-11-18,EQ,3249.85,3260,3214,3230.25,3215.2,3226.85,3242.12,3505,2117.15,1609821,5219239883.75,108657,ASIANPAINT
