DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2021-04-20,EQ,656,662,643,648.15,651.7,651.75,654.29,799,332.85,12296248,8045325240.5,175625,AXISBANK
2021-04-19,EQ,650,655.3,631,669.2,648,648.15,638.98,799,332.85,17292072,11049263193.05,296870,AXISBANK
2021-04-16,EQ,668.65,675.25,662.35,668.85,667.8,669.2,668.26,799,332.85,12242522,8181223719.25,166076,AXISBANK
2021-04-15,EQ,666.45,671.35,652.3,661,668.85,668.85,663.54,799,332.85,15195951,10083131038.3,211651,AXISBANK
2021-04-13,EQ,635.6,664.85,630,635.6,660,661,651.67,799,332.85,12737650,8300766475.6,163562,AXISBANK
2021-04-12,EQ,651,655,626.65,668.2,639.7,635.6,637.11,799,332.85,14649541,9333381142.25,270517,AXISBANK
2021-04-09,EQ,679.3,686.8,667,681.6,668.05,668.2,676.13,799,332.85,12509114,8457786354,173218,AXISBANK
2021-04-08,EQ,691.5,695.5,679.35,688.25,682.45,681.6,688.49,799,332.85,9026398,6214621592.2,126080,AXISBANK
2021-04-07,EQ,680.5,691.9,668.4,677.9,686.95,688.25,683.33,799,332.85,14433515,9862825943.4,200276,AXISBANK
2021-04-06,EQ,690.1,693.5,675.5,685.25,679,677.9,683.95,799,332.85,12062011,8249761895.05,159549,AXISBANK
2021-04-05,EQ,707.2,708.45,677.45,713,687,685.25,687.85,799,332.85,16239521,11170408653.95,206940,AXISBANK
2021-04-01,EQ,706.3,717,695.55,697.45,711.95,713,706.48,799,324,13090326,9248036912.1,147724,AXISBANK
2021-03-31,EQ,696,703.55,692.1,695.35,698.2,697.45,697.8,799,324,14924620,10414390561.75,197163,AXISBANK
2021-03-30,EQ,705,713.3,691,698.2,696.8,695.35,700.08,799,324,25965742,18177983430.95,202634,AXISBANK
2021-03-26,EQ,707,707,693.15,694.6,701.75,698.2,699.76,799,286,13143312,9197129203.45,182700,AXISBANK
2021-03-25,EQ,709.5,710.9,680,706.4,692.45,694.6,694.9,799,286,21179280,14717550809.1,244205,AXISBANK
2021-03-24,EQ,723.25,725,703.3,730.55,709.05,706.4,712.41,799,286,14379147,10243800579.2,210127,AXISBANK
2021-03-23,EQ,718,739.5,714.1,716.2,730.95,730.55,726.01,799,286,15949688,11579576663.1,232682,AXISBANK
2021-03-22,EQ,719,730,709.3,726.25,717,716.2,717.52,799,286,14802230,10620926145.35,180771,AXISBANK
