DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2023-09-13,EQ,1002.95,1017,993.7,1000.9,1016.75,1014.45,1009.41,1017,707.7,12254423,12369701006.75,235005,AXISBANK
2023-09-12,EQ,1010,1010,998.05,1000.4,1000.3,1000.9,1003.31,1010,707.7,8958327,8987935681.45,273700,AXISBANK
2023-09-11,EQ,981.8,1004,979,980.3,1003,1000.4,993.36,1004,707.7,7130484,7083103947.7,220086,AXISBANK
2023-09-08,EQ,978.2,987.3,972.5,978.2,980.15,980.3,979.08,998,707.7,6439351,6304615744.35,139828,AXISBANK
2023-09-07,EQ,965.05,979.8,963.1,965.05,976.85,978.2,970.25,998,707.7,8686550,8428167238.55,193016,AXISBANK
2023-09-06,EQ,981.45,983.15,961.8,981.45,966.95,965.05,970.17,998,707.7,16351052,15863375525.75,332757,AXISBANK
2023-09-05,EQ,985.45,986.2,977.9,982.25,981.1,981.45,981.73,998,707.7,10548660,10355958837.9,258242,AXISBANK
2023-09-04,EQ,993.75,994.55,980,991.15,983.45,982.25,984.61,998,707.7,6727188,6623664482.1,185609,AXISBANK
2023-09-01,EQ,974.25,993,969,973.5,990,991.15,981.57,998,707.7,10946742,10744950739.35,215805,AXISBANK
2023-08-31,EQ,981.8,994.7,968.6,983.35,971.5,973.5,977.98,998,707.7,21558300,21083583404.95,291821,AXISBANK
2023-08-30,EQ,983,998,980,980.7,981,983.35,992.32,998,707.7,9023083,8953825024.45,209796,AXISBANK
2023-08-29,EQ,990.2,991,977.5,990.2,981.85,980.7,981.69,994.25,707.7,8114141,7965598160.5,260845,AXISBANK
2023-08-28,EQ,980.1,992.5,980.1,983.1,986.5,990.2,987.69,994.25,707.7,8451441,8347376518.7,221750,AXISBANK
2023-08-25,EQ,974,988.2,970.8,981.35,982,983.1,980.51,994.25,707.7,6228241,6106875145,164949,AXISBANK
2023-08-24,EQ,984.8,994.25,979.1,979.25,982.1,981.35,986.03,994.25,707.7,11899556,11733274955.35,250283,AXISBANK
2023-08-23,EQ,962,980.45,958.4,957.05,977.25,979.25,972.35,990,707.7,12677151,12326647757.6,180436,AXISBANK
2023-08-22,EQ,953.85,959.1,948.65,952.6,958,957.05,956.26,990,707.7,10860061,10385012797.4,158798,AXISBANK
